experiment;model;window;samples_summarized;accuracy_train;accuracy_test;presicion;recall;f1_score;train_acc_ten_above;train_test_hundred;f1_hundred;invalid_window
4;XGB;1600;3275;99.98697916666669;99.97916666666666;100.0;99.95833333333334;99.97914494264859;0;0;4;4
4;DT;2000;2620;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;DUM;2000;2620;50.82291666666666;50.33333333333333;50.33783783783784;49.66666666666666;50.0;0;0;0;0
4;KNN;2000;2620;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;MLP;2000;2620;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;NB;2000;2620;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;RF;2000;2620;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;XGB;2000;2620;99.99583333333332;99.98333333333333;100.0;99.96666666666667;99.98332638599416;0;3;3;3
4;DT;2096;2500;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;DUM;2096;2500;50.15109304416025;50.007942804223944;50.009512388874555;49.888573116145764;49.94744522428183;0;0;0;0
4;KNN;2096;2500;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;MLP;2096;2500;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;NB;2096;2500;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;RF;2096;2500;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;XGB;2096;2500;99.98807255858546;99.98409542743539;100.0;99.96819084984183;99.98408909851673;0;1;3;3
4;DT;2500;2096;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;DUM;2500;2096;50.458333333333336;50.1;50.1010101010101;49.6;49.84924623115578;0;0;0;0
4;KNN;2500;2096;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;MLP;2500;2096;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;NB;2500;2096;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;RF;2500;2096;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;XGB;2500;2096;99.98333333333332;99.98;100.0;99.96;99.97999333111036;0;0;2;2
4;DT;2620;2000;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;DUM;2620;2000;50.38167938931297;50.09541984732825;50.09633911368015;49.61832061068702;49.856184084372;0;0;0;0
4;KNN;2620;2000;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;MLP;2620;2000;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;NB;2620;2000;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;RF;2620;2000;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;XGB;2620;2000;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;DT;3275;1600;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;DUM;3275;1600;50.01908396946565;50.55979643765903;50.562947799385874;50.27989821882952;50.42102577188058;0;0;0;0
4;KNN;3275;1600;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;MLP;3275;1600;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;NB;3275;1600;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;RF;3275;1600;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;XGB;3275;1600;100.0;99.99491094147582;100.0;99.98982188295165;99.9949096462204;0;4;4;4
4;DT;4000;1310;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;DUM;4000;1310;49.34895833333333;50.60416666666666;50.60492282019191;50.54166666666666;50.57327496351887;0;0;0;0
4;KNN;4000;1310;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;MLP;4000;1310;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;NB;4000;1310;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;RF;4000;1310;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;XGB;4000;1310;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;DT;4192;1250;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;DUM;4192;1250;49.595467696749154;50.34989980609288;50.34985318612964;50.34994800671329;50.34989980609288;0;0;0;0
4;KNN;4192;1250;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;MLP;4192;1250;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;NB;4192;1250;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;RF;4192;1250;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;XGB;4192;1250;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;DT;5000;1048;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;DUM;5000;1048;49.19166666666667;50.61666666666667;50.61523112736948;50.73333333333333;50.67421341767937;0;0;0;0
4;KNN;5000;1048;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;MLP;5000;1048;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;NB;5000;1048;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;RF;5000;1048;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;XGB;5000;1048;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;DT;5240;1000;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;DUM;5240;1000;49.1809796437659;50.65203562340968;50.64976228209191;50.82697201017812;50.73821241466899;0;0;0;0
4;KNN;5240;1000;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;MLP;5240;1000;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;NB;5240;1000;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;RF;5240;1000;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;XGB;5240;1000;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;DT;6550;800;99.99809160305344;99.99491094147582;99.99491223607224;99.99491094147582;99.99491094139346;0;0;3;3
4;DUM;6550;800;49.43066157760814;50.788804071246815;50.7808564231738;51.29770992366413;51.03797468354431;0;0;0;0
4;KNN;6550;800;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;MLP;6550;800;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;NB;6550;800;99.99872773536896;99.99745547073792;99.99491223607224;100.0;99.99745579442819;0;2;4;4
4;RF;6550;800;100.0;99.99745547073792;99.99491223607224;100.0;99.99745579442819;0;4;4;4
4;XGB;6550;800;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;DT;8000;655;99.99635416666668;99.98958333333333;99.99583420120808;99.98333333333333;99.98958007665503;0;0;3;3
4;DUM;8000;655;49.859375;50.82291666666666;50.81058895957315;51.583333333333336;51.19404528067818;0;0;0;0
4;KNN;8000;655;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;MLP;8000;655;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;NB;8000;655;99.99791666666667;99.99791666666667;99.99583420120808;100.0;99.99791688365795;0;0;4;4
4;RF;8000;655;99.98541666666668;99.98541666666667;99.99583420120808;99.975;99.98541254175193;0;0;2;2
4;XGB;8000;655;99.99791666666667;100.0;100.0;100.0;100.0;0;1;5;5
4;DT;8384;625;99.99602417796727;99.99602425206243;99.99602464718744;99.99602464718744;99.99602425206243;0;0;3;3
4;DUM;8384;625;49.980618204105916;50.14314154828509;50.13235052368066;50.29037620826423;50.20859646200656;0;0;0;0
4;KNN;8384;625;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;MLP;8384;625;100.0;99.99801212603121;100.0;99.99602464718744;99.99801212603121;0;4;4;4
4;NB;8384;625;99.99801208898361;99.99801212603121;99.99602464718744;100.0;99.99801212603121;0;0;4;4
4;RF;8384;625;99.98012087748717;99.97813318874151;99.99602385685884;99.96024331056002;99.97812903859324;0;0;0;0
4;XGB;8384;625;99.99652115880865;99.99801212603121;100.0;99.99602464718744;99.99801212603121;0;0;4;4
4;DT;10000;524;99.99875;99.99833333333333;100.0;99.99666666666667;99.99833319443287;0;1;4;4
4;DUM;10000;524;50.27708333333333;50.458333333333336;50.45312242544077;51.03333333333333;50.74156930980197;0;0;0;0
4;KNN;10000;524;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;MLP;10000;524;99.99833333333335;99.99833333333333;100.0;99.99666666666667;99.99833319443287;0;0;4;4
4;NB;10000;524;99.93791666666667;99.93666666666665;99.87351860304571;100.0;99.93671301979687;0;0;0;0
4;RF;10000;524;99.97083333333333;99.965;99.93338939458319;99.99666666666667;99.96501457691267;0;0;1;1
4;XGB;10000;524;99.99416666666667;99.99333333333334;99.99333444425929;99.99333333333334;99.9933330554398;0;0;2;2
4;DT;10480;500;99.9996024173028;99.9968193384224;100.0;99.99363867684478;99.99681908548708;0;3;3;3
4;DUM;10480;500;50.36577608142494;50.38167938931297;50.3774771940862;50.9382951653944;50.65633401866203;0;0;0;0
4;KNN;10480;500;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;MLP;10480;500;100.0;99.9984096692112;99.99681984417236;100.0;99.99840979565874;0;4;4;4
4;NB;10480;500;99.93837468193384;99.93797709923665;99.87616167267048;100.0;99.93802902048864;0;0;0;0
4;RF;10480;500;99.98727735368956;99.96660305343512;99.93651947213715;99.9968193384224;99.96663652339356;0;0;2;2
4;XGB;10480;500;99.9968193384224;99.99522900763358;99.99363968834473;99.9968193384224;99.99522938697622;0;0;4;4
4;DT;13100;400;99.99872773536896;99.99618320610686;99.99745579442819;99.99491094147582;99.99618312515857;0;0;2;2
4;DUM;13100;400;50.0381679389313;50.01908396946565;50.018884552436106;50.5470737913486;50.281592102765295;0;0;0;0
4;KNN;13100;400;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;MLP;13100;400;99.99777353689568;99.99491094147582;99.99236803050044;99.99745547073792;99.9949112651558;0;0;2;2
4;NB;13100;400;99.93225190839696;99.9325699745547;99.86532454292026;100.0;99.93261615509127;0;0;0;0
4;RF;13100;400;99.99427480916032;99.98982188295165;99.98473606100087;99.99491094147582;99.98982269217734;0;0;1;1
4;XGB;13100;400;99.99713740458016;99.99491094147582;99.99236803050044;99.99745547073792;99.9949112651558;0;0;2;2
4;DT;16375;320;99.99618320610686;99.99185750636131;99.99389375127214;99.98982188295165;99.99185740273035;0;0;0;0
4;DUM;16375;320;49.99872773536896;49.292620865139945;49.29348378570703;49.35368956743002;49.32356830434341;0;0;0;0
4;KNN;16375;320;99.99923664122137;99.99898218829517;99.99796458375738;100.0;99.99898224008956;0;1;4;4
4;MLP;16375;320;99.99287531806615;99.99185750636131;99.9938929224774;99.98982188295165;99.9918570919376;0;0;1;1
4;NB;16375;320;99.84478371501272;99.84529262086514;99.69155181611607;100.0;99.84553464710746;0;0;0;0
4;RF;16375;320;99.9882951653944;99.98473282442748;99.989820846568;99.97964376590332;99.98473121842153;0;0;1;1
4;XGB;16375;320;99.99643765903308;99.993893129771;99.99592916751476;99.99185750636133;99.99389271531564;0;0;1;1
4;DT;20000;262;99.9825;99.98083333333332;100.0;99.96166666666667;99.98082906145952;0;0;0;0
4;DUM;20000;262;49.89479166666666;49.19166666666667;49.18787675820496;48.95833333333333;49.072836618777146;0;0;0;0
4;KNN;20000;262;100.0;100.0;100.0;100.0;100.0;0;5;5;5
4;MLP;20000;262;99.9825;99.98166666666665;99.98500194331044;99.97833333333332;99.98166631916378;0;0;0;0
4;NB;20000;262;99.70020833333334;99.69749999999999;99.39872866411929;100.0;99.69843511855107;0;0;0;0
4;RF;20000;262;99.99291666666667;99.99083333333333;99.99500013885417;99.98666666666665;99.99083288188513;0;0;1;1
4;XGB;20000;262;99.99583333333332;99.99416666666666;99.99333388877317;99.995;99.99416670137009;0;0;1;1
4;DT;20960;250;99.9954277989822;99.98886768447838;99.99681870596339;99.98091603053436;99.98886641973391;0;0;1;1
4;DUM;20960;250;49.81313613231552;49.1809796437659;49.17665867306155;48.918575063613225;49.04727736586143;0;0;0;0
4;KNN;20960;250;99.99920483460559;99.99920483460559;99.99840979565874;100.0;99.99920486621875;0;0;4;4
4;MLP;20960;250;99.98171119592875;99.97932569974554;99.98727545649368;99.97137404580153;99.97932392916817;0;0;0;0
4;NB;20960;250;99.66145833333334;99.65648854961833;99.31775174775952;100.0;99.65768644990996;0;0;0;0
4;RF;20960;250;99.99145197201018;99.98568702290076;99.99522799571126;99.97614503816794;99.98568544197961;0;0;0;0
4;XGB;20960;250;99.9952290076336;99.99363867684478;99.99522900739223;99.99204834605598;99.99363804442604;0;0;3;3
4;DT;26200;200;99.98918575063612;99.98282442748092;99.99363697674477;99.97201017811706;99.9828222217366;0;0;0;0
4;DUM;26200;200;49.957856234096695;49.43066157760814;49.43019036098555;49.38931297709924;49.40974321443345;0;0;0;0
4;KNN;26200;200;99.99713740458017;99.99618320610686;100.0;99.99236641221373;99.99618300376312;0;0;1;1
4;MLP;26200;200;99.95483460559797;99.95101781170483;99.93640755835057;99.96564885496184;99.95102503333075;0;0;0;0
4;NB;26200;200;99.50206743002545;99.50127226463104;99.01366020012183;99.99872773536896;99.503748273528;0;0;0;0
4;RF;26200;200;99.98568702290076;99.98409669211196;99.99236511705104;99.97582697201018;99.98409529588682;0;0;0;0
4;XGB;26200;200;99.9901399491094;99.9879134860051;99.98727816278142;99.9885496183206;99.9879135871242;0;0;0;0
4;DT;32750;160;99.97722646310433;99.96997455470738;99.96336447493982;99.97659033078881;99.9699766651917;0;0;0;0
4;DUM;32750;160;49.93320610687023;49.8880407124682;49.88792664289353;49.83715012722647;49.86252545824848;0;0;0;0
4;KNN;32750;160;99.99503816793893;99.99287531806615;99.99898203288033;99.98676844783715;99.99287469644443;0;0;1;1
4;MLP;32750;160;99.94516539440203;99.94249363867684;99.93182520294583;99.9531806615776;99.94250056500182;0;0;0;0
4;NB;32750;160;99.40839694656488;99.406106870229;98.829142323951;99.9969465648855;99.40960451894088;0;0;0;0
4;RF;32750;160;99.97099236641222;99.95979643765904;99.95014617206465;99.96946564885496;99.95980206852401;0;0;0;0
4;XGB;32750;160;99.98422391857507;99.98066157760813;99.97659312715395;99.98473282442748;99.98066245803713;0;0;0;0
4;DT;40000;131;99.935625;99.92083333333333;99.89340348565165;99.94833333333334;99.92085802846037;0;0;0;0
4;DUM;40000;131;49.94010416666666;50.27708333333333;50.276841097373136;50.32083333333334;50.29882759625997;0;0;0;0
4;KNN;40000;131;99.99083333333334;99.98625;99.99666618044557;99.97583333333333;99.98624846334471;0;0;0;0
4;MLP;40000;131;99.91708333333335;99.91624999999999;99.91833416261461;99.91416666666666;99.91624882682576;0;0;0;0
4;NB;40000;131;99.32625;99.32583333333334;98.69049161736447;99.97833333333332;99.33022130009658;0;0;0;0
4;RF;40000;131;99.90927083333334;99.89833333333333;99.8451697723284;99.95166666666668;99.8983887360292;0;0;0;0
4;XGB;40000;131;99.979375;99.97458333333333;99.96417603861221;99.98499999999999;99.9745864838718;0;0;0;0
4;DT;41920;125;99.92624840966921;99.91929071246818;99.86339145136301;99.97534987277353;99.91933767072986;0;0;0;0
4;DUM;41920;125;49.97415712468193;50.36577608142494;50.36502142517061;50.4691475826972;50.417030741123206;0;0;0;0
4;KNN;41920;125;99.98588581424937;99.98250636132316;99.99522809056324;99.96978371501272;99.98250398986758;0;0;0;0
4;MLP;41920;125;99.90159828244275;99.90139949109414;99.90616317525196;99.89662849872772;99.90139424150053;0;0;0;0
4;NB;41920;125;99.31496501272264;99.31416984732823;98.67674342956481;99.96898854961833;99.31864613207252;0;0;0;0
4;RF;41920;125;99.89016777989822;99.8831106870229;99.81815373970282;99.94831424936386;99.88318887689172;0;0;0;0
4;XGB;41920;125;99.97435591603053;99.96739821882952;99.96263152488302;99.97216921119593;99.96739972030238;0;0;0;0
4;DT;52400;100;99.81560114503817;99.80756997455471;99.66320322253881;99.95292620865139;99.80785109653364;0;0;0;0
4;DUM;52400;100;49.96620547073791;50.0381679389313;50.0381703670717;50.03498727735369;50.03657877158943;0;0;0;0
4;KNN;52400;100;99.96207061068704;99.95006361323155;99.98599599761202;99.91412213740458;99.9500450468764;0;0;0;0
4;MLP;52400;100;99.8807251908397;99.87754452926208;99.8658134279011;99.88931297709924;99.8775587833958;0;0;0;0
4;NB;52400;100;99.1944179389313;99.19624681933843;98.53892142764136;99.8734096692112;99.20166179552928;0;0;0;0
4;RF;52400;100;99.75206743002545;99.74427480916032;99.57526531840222;99.9147582697201;99.74471404317994;0;0;0;0
4;XGB;52400;100;99.95523218829517;99.94402035623412;99.93068170158713;99.95737913486005;99.94402771969914;0;0;0;0
4;DT;65500;80;99.71374045801527;99.70381679389314;99.52851470549453;99.88091603053435;99.70435954875143;0;0;0;0
4;DUM;65500;80;50.036577608142494;49.99872773536896;49.99872640668382;49.94656488549618;49.97263203452182;0;0;0;0
4;KNN;65500;80;99.91310432569973;99.88854961832062;99.96585288216386;99.81119592875318;99.88846150337676;0;0;0;0
4;MLP;65500;80;99.82608142493639;99.82569974554708;99.82748018519888;99.82391857506362;99.82569520939062;0;0;0;0
4;NB;65500;80;99.01075063613231;99.01068702290077;98.42327205571935;99.6173027989822;99.01666215993325;0;0;0;0
4;RF;65500;80;99.64472010178118;99.63816793893129;99.46047234935425;99.81781170483461;99.63881690578341;0;0;0;0
4;XGB;65500;80;99.90648854961832;99.89872773536896;99.8926390030155;99.90483460559796;99.89873323514846;0;0;0;0
4;DT;81875;64;99.60992366412214;99.60447837150127;99.53008253818932;99.67959287531806;99.60477605585466;0;0;0;0
4;DUM;81875;64;50.07226463104326;49.83715012722647;49.83694766019892;49.77506361323155;49.80598641395675;0;0;0;0
4;KNN;81875;64;99.80427480916032;99.7575572519084;99.90486138652196;99.60997455470738;99.75719822530193;0;0;0;0
4;MLP;81875;64;99.68982188295165;99.68936386768448;99.72539950345957;99.65312977099236;99.6892510568725;0;0;0;0
4;NB;81875;64;98.61002544529262;98.61211195928753;98.25028426966449;98.98707379134859;98.61729726086006;0;0;0;0
4;RF;81875;64;99.46798982188295;99.4615776081425;99.32443054374414;99.60061068702291;99.46232699114698;0;0;0;0
4;XGB;81875;64;99.770737913486;99.76325699745549;99.78170578120624;99.74473282442749;99.76321323942751;0;0;0;0
4;DT;104800;50;99.3004134860051;99.29166666666666;99.14722710224478;99.43861323155217;99.29270368262945;0;0;0;0
4;DUM;104800;50;49.99542779898219;49.957856234096695;49.9578179965936;49.91253180661578;49.93516463409783;0;0;0;0
4;KNN;104800;50;99.50846851145039;99.37802162849873;99.68921661933867;99.06488549618321;99.37606776403062;0;0;0;0
4;MLP;104800;50;99.39241412213741;99.3920165394402;99.50216389814575;99.2808524173028;99.39134334698228;0;0;0;0
4;NB;104800;50;97.88156011450381;97.88358778625954;98.07386125973649;97.68575063613231;97.87939859130742;0;0;0;0
4;RF;104800;50;99.08548027989822;99.07856234096691;99.00126466203206;99.1574427480916;99.07928561551384;0;0;0;0
4;XGB;104800;50;99.4770594783715;99.47312340966921;99.55935398786531;99.38613231552164;99.47266279536117;0;0;0;0
4;DT;131000;40;98.72690839694657;98.7117048346056;98.69188933555425;98.73231552162851;98.71199799069711;0;0;0;0
4;DUM;131000;40;50.0609096692112;49.93320610687023;49.933046816216695;49.81424936386769;49.873577347098646;0;0;0;0
4;KNN;131000;40;99.03199745547074;98.7881679389313;99.3303101407109;98.23867684478371;98.78147353473197;0;0;0;0
4;MLP;131000;40;98.85992366412214;98.86106870229007;99.19358136739359;98.52315521628499;98.8571849061924;0;0;0;0
4;NB;131000;40;96.83368320610687;96.83562340966921;97.89890351442864;95.72569974554708;96.80006612809333;0;0;0;0
4;RF;131000;40;98.5091921119593;98.50089058524173;98.66523945693932;98.33206106870229;98.4983536177705;0;0;0;0
4;XGB;131000;40;98.94545165394402;98.93435114503816;99.23127158608024;98.63282442748093;98.93113123345462;0;0;0;0
4;DT;163750;32;97.72180661577607;97.7113486005089;98.7447581692788;96.65139949109415;97.68680612903366;0;0;0;0
4;DUM;163750;32;50.03002544529262;49.94198473282443;49.94184504254494;49.82188295165395;49.88179187217218;0;0;0;0
4;KNN;163750;32;98.22709923664122;97.75552162849873;98.6264061408666;96.86005089058524;97.73524141925587;0;0;0;0
4;MLP;163750;32;97.96435114503817;97.96417302798982;98.63406141052262;97.27552162849872;97.95006332615787;0;0;0;0
4;NB;163750;32;95.40246819338422;95.40223918575063;97.72912949852358;92.96468193384223;95.28734651386905;0;0;0;0
4;RF;163750;32;97.55160305343512;97.54432569974554;97.9715893380529;97.09903307888041;97.53334031988594;0;0;0;0
4;XGB;163750;32;98.03946564885496;98.03236641221375;98.64491941324077;97.40274809160306;98.01989690688822;0;0;0;0
4;DT;209600;25;96.22803355597964;96.2197041984733;98.25121218298747;94.11466284987277;96.1383778155329;0;0;0;0
4;DUM;209600;25;50.03091205470738;49.96620547073791;49.966151910226905;49.88708651399491;49.92658790948627;0;0;0;0
4;KNN;209600;25;96.96749761450381;96.1784351145038;97.56252491216847;94.72344147582697;96.12200746426143;0;0;0;0
4;MLP;209600;25;96.50715648854961;96.50214694656489;97.80391825160771;95.14090330788804;96.4538772940841;0;0;0;0
4;NB;209600;25;93.34019163486006;93.34009223918575;97.56458312516703;88.8993320610687;93.0305652017864;0;0;0;0
4;RF;209600;25;96.06403069338424;96.05772900763358;97.08453891997407;94.96739821882952;96.01426962840159;0;0;0;0
4;XGB;209600;25;96.58647423664122;96.57641539440203;97.89342642525328;95.20149491094148;96.52868268362319;0;0;0;0
4;DT;262000;20;94.42797391857508;94.41284987277353;97.61286568317651;91.05241730279899;94.21856218163516;0;0;0;0
4;DUM;262000;20;50.01749363867685;50.036577608142494;50.0366379722316;49.95419847328244;49.99538423828791;0;0;0;0
4;KNN;262000;20;95.39064885496182;94.14751908396946;96.12424611600893;92.00470737913486;94.01934576717814;0;0;0;0
4;MLP;262000;20;94.67030852417302;94.67258269720102;96.93252532167574;92.26577608142493;94.54108642074456;0;0;0;0
4;NB;262000;20;91.1365617048346;91.13625954198474;97.44532496101196;84.48753180661578;90.50492914575658;0;0;0;0
4;RF;262000;20;94.32393447837151;94.32010178117048;95.93923387345785;92.55788804071247;94.21821157417662;0;0;0;0
4;XGB;262000;20;94.76882951653945;94.75636132315522;96.90381350784452;92.46717557251908;94.63350185852194;0;0;0;0
4;DT;327500;16;92.23122137404582;92.22982188295165;95.05230209477659;89.09740458015267;91.97855510246097;0;0;0;0
4;DUM;327500;16;50.02620865139949;50.07226463104326;50.07233383593464;50.02442748091603;50.04836919442379;0;0;0;0
4;KNN;327500;16;93.47507633587786;91.69404580152673;94.30898951223217;88.74330788804072;91.44149286356004;0;0;0;0
4;MLP;327500;16;92.4735368956743;92.473893129771;95.71494362754514;88.92936386768449;92.19728606408509;0;0;0;0
4;NB;327500;16;88.63580152671757;88.63613231552162;97.37589024564917;79.4123155216285;87.48141346517241;0;0;0;0
4;RF;327500;16;92.25578880407124;92.25363867684479;95.01926339252336;89.1820865139949;92.0081659718792;0;0;0;0
4;XGB;327500;16;92.5742748091603;92.56773536895673;95.58005926332916;89.26330788804071;92.31374155800637;0;0;0;0
4;DT;524000;10;86.68071723918575;86.67843511450383;93.15472532125679;79.17487277353689;85.597732866749;0;0;0;0
4;DUM;524000;10;50.02027671755725;50.0609096692112;50.06093583440728;50.03944020356235;50.050185710990746;0;0;0;0
4;KNN;524000;10;88.61385973282442;85.17757633587787;89.13211186252568;80.12480916030533;84.38877266967276;0;0;0;0
4;MLP;524000;10;86.76255566157761;86.76234096692112;92.97446104804902;79.53473282442748;85.731009799225;0;0;0;0
4;NB;524000;10;82.5398457379135;82.5412213740458;97.46322764259439;66.82169211195928;79.28490334303869;0;0;0;0
4;RF;524000;10;86.72288486005088;86.72000636132316;93.06301123461374;79.35521628498728;85.6641731539697;0;0;0;0
4;XGB;524000;10;86.90205152671756;86.89685114503817;92.07044874947934;80.74815521628499;86.03837783150793;0;0;0;0
